,0
2_24,-42.6518299826911
2_25,-42.6518299826911
2_26,-42.6518299826911
2_27,-42.6518299826911
2_28,-42.6518299826911
2_29,-42.6518299826911
2_30,-42.6518299826911
2_31,-42.6518299826911
2_32,-42.6518299826911
2_33,-42.6518299826911
2_34,-42.6518299826911
2_35,-42.6518299826911
2_36,-42.6518299826911
2_37,-42.6518299826911
2_38,-42.6518299826911
2_39,-42.6518299826911
2_40,-42.6518299826911
2_41,-42.6518299826911
2_42,-42.6518299826911
2_43,-42.6518299826911
2_44,-42.6518299826911
2_45,-42.6518299826911
2_46,-42.6518299826911
2_47,-42.6518299826911
2_48,-42.6518299826911
2_49,-42.6518299826911
2_50,-42.6518299826911
2_51,-42.6518299826911
2_52,-42.6518299826911
2_53,-42.6518299826911
2_54,-42.6518299826911
2_55,-42.6518299826911
2_56,-42.6518299826911
2_57,-42.6518299826911
2_58,-42.6518299826911
2_59,-42.6518299826911
2_60,-42.6518299826911
2_61,-42.6518299826911
2_62,-42.6518299826911
2_63,-42.6518299826911
2_64,-42.6518299826911
2_65,-42.6518299826911
2_66,-42.6518299826911
2_67,-42.6518299826911
2_68,-42.6518299826911
2_69,-42.6518299826911
2_70,-42.6518299826911
2_71,-42.6518299826911
2_72,-42.6518299826911
2_73,-42.6518299826911
2_74,-42.6518299826911
2_75,-42.6518299826911
2_76,-42.6518299826911
2_77,-42.6518299826911
2_78,-42.6518299826911
2_79,-42.6518299826911
2_80,-42.6518299826911
3_-80,-42.13902133072905
3_-79,-42.13902133072905
3_-78,-42.13902133072905
3_-77,-42.13902133072905
3_-76,-42.13902133072905
3_-75,-42.13902133072905
3_-74,-42.13902133072905
3_-73,-42.13902133072905
3_-72,-42.13902133072905
3_-71,-42.13902133072905
3_-70,-42.13902133072905
3_-69,-42.13902133072905
3_-68,-42.13902133072905
3_-67,-42.13902133072905
3_-66,-42.13902133072905
3_-65,-42.13902133072905
3_-64,-42.13902133072905
3_-63,-42.13902133072905
3_-62,-42.13902133072905
3_-61,-42.13902133072905
3_-60,-42.13902133072905
3_-59,-42.13902133072905
3_-58,-42.13902133072905
3_-57,-42.13902133072905
3_-56,-42.13902133072905
3_-55,-42.13902133072905
3_-54,-42.13902133072905
3_-53,-42.13902133072905
3_-52,-42.13902133072905
3_-51,-42.13902133072905
3_-50,-42.13902133072905
3_-49,-42.13902133072905
3_-48,-42.13902133072905
3_-47,-42.13902133072905
3_-46,-42.13902133072905
3_-45,-42.13902133072905
3_-44,-42.13902133072905
3_-43,-42.13902133072905
3_-42,-42.13902133072905
3_-41,-42.13902133072905
3_-40,-42.13902133072905
3_-39,-42.13902133072905
3_-38,-42.13902133072905
3_-37,-42.13902133072905
3_-36,-42.13902133072905
3_-35,-42.13902133072905
3_-34,-42.13902133072905
3_-33,-42.13902133072905
3_-32,-42.13902133072905
3_-31,-42.13902133072905
3_-30,-42.13902133072905
3_-29,-42.13902133072905
3_-28,-42.13902133072905
3_-27,-42.13902133072905
3_-26,-42.13902133072905
3_-25,-42.13902133072905
3_-24,-42.13902133072905
3_-23,-42.13902133072905
3_-22,-42.13902133072905
3_-21,-42.13902133072905
3_-20,-42.13902133072905
3_-19,-42.13902133072905
3_-18,-42.13902133072905
3_-17,-42.13902133072905
3_-16,-42.13902133072905
3_-15,-42.13902133072905
3_-14,-42.13902133072905
3_-13,-42.13902133072905
3_-12,-42.13902133072905
3_-11,-42.13902133072905
3_-10,-42.13902133072905
3_-9,-42.13902133072905
3_-8,-42.13902133072905
3_-7,-42.13902133072905
3_-6,-42.13902133072905
3_-5,-42.13902133072905
3_-4,-42.13902133072905
3_-3,-42.13902133072905
3_-2,-42.13902133072905
3_-1,-42.13902133072905
3_0,-42.13902133072905
3_1,-42.13902133072905
3_2,-42.13902133072905
3_3,-42.13902133072905
3_4,-42.13902133072905
3_5,-42.13902133072905
3_6,-42.13902133072905
3_7,-42.13902133072905
3_8,-42.13902133072905
3_9,-42.13902133072905
3_10,-42.13902133072905
3_11,-42.13902133072905
3_12,-42.13902133072905
3_13,-42.13902133072905
3_14,-42.13902133072905
3_15,-42.13902133072905
3_16,-42.13902133072905
3_17,-42.13902133072905
3_18,-42.13902133072905
3_19,-42.13902133072905
3_20,-42.13902133072905
3_21,-42.13902133072905
3_22,-42.13902133072905
3_23,-42.13902133072905
3_24,-42.13902133072905
3_25,-42.13902133072905
3_26,-42.13902133072905
3_27,-42.13902133072905
3_28,-42.13902133072905
3_29,-42.13902133072905
3_30,-42.13902133072905
3_31,-42.13902133072905
3_32,-42.13902133072905
3_33,-42.13902133072905
3_34,-42.13902133072905
3_35,-42.13902133072905
3_36,-42.13902133072905
3_37,-42.13902133072905
3_38,-42.13902133072905
3_39,-42.13902133072905
3_40,-42.13902133072905
3_41,-42.13902133072905
3_42,-42.13902133072905
3_43,-42.13902133072905
3_44,-42.13902133072905
3_45,-42.13902133072905
3_46,-42.13902133072905
3_47,-42.13902133072905
3_48,-42.13902133072905
3_49,-42.13902133072905
3_50,-42.13902133072905
3_51,-42.13902133072905
3_52,-42.13902133072905
3_53,-42.13902133072905
3_54,-42.13902133072905
3_55,-42.13902133072905
3_56,-42.13902133072905
3_57,-42.13902133072905
3_58,-42.13902133072905
3_59,-42.13902133072905
3_60,-42.13902133072905
3_61,-42.13902133072905
3_62,-42.13902133072905
3_63,-42.13902133072905
3_64,-42.13902133072905
3_65,-42.13902133072905
3_66,-42.13902133072905
3_67,-42.13902133072905
3_68,-42.13902133072905
3_69,-42.13902133072905
3_70,-42.13902133072905
3_71,-42.13902133072905
3_72,-42.13902133072905
3_73,-42.13902133072905
3_74,-42.13902133072905
3_75,-42.13902133072905
3_76,-42.13902133072905
3_77,-42.13902133072905
3_78,-42.13902133072905
3_79,-42.13902133072905
3_80,-42.13902133072905
4_-80,-41.626212678767
4_-79,-41.626212678767
4_-78,-41.626212678767
4_-77,-41.626212678767
4_-76,-41.626212678767
4_-75,-41.626212678767
4_-74,-41.626212678767
4_-73,-41.626212678767
4_-72,-41.626212678767
4_-71,-41.626212678767
4_-70,-41.626212678767
4_-69,-41.626212678767
4_-68,-41.626212678767
4_-67,-41.626212678767
4_-66,-41.626212678767
4_-65,-41.626212678767
4_-64,-41.626212678767
4_-63,-41.626212678767
4_-62,-41.626212678767
4_-61,-41.626212678767
4_-60,-41.626212678767
4_-59,-41.626212678767
4_-58,-41.626212678767
4_-57,-41.626212678767
4_-56,-41.626212678767
4_-55,-41.626212678767
4_-54,-41.626212678767
4_-53,-41.626212678767
4_-52,-41.626212678767
4_-51,-41.626212678767
4_-50,-41.626212678767
4_-49,-41.626212678767
4_-48,-41.626212678767
4_-47,-41.626212678767
4_-46,-41.626212678767
4_-45,-41.626212678767
4_-44,-41.626212678767
4_-43,-41.626212678767
4_-42,-41.626212678767
4_-41,-41.626212678767
4_-40,-41.626212678767
4_-39,-41.626212678767
4_-38,-41.626212678767
4_-37,-41.626212678767
4_-36,-41.626212678767
4_-35,-41.626212678767
4_-34,-41.626212678767
4_-33,-41.626212678767
4_-32,-41.626212678767
4_-31,-41.626212678767
4_-30,-41.626212678767
4_-29,-41.626212678767
4_-28,-41.626212678767
4_-27,-41.626212678767
4_-26,-41.626212678767
4_-25,-41.626212678767
4_-24,-41.626212678767
4_-23,-41.626212678767
4_-22,-41.626212678767
4_-21,-41.626212678767
4_-20,-41.626212678767
4_-19,-41.626212678767
4_-18,-41.626212678767
4_-17,-41.626212678767
4_-16,-41.626212678767
4_-15,-41.626212678767
4_-14,-41.626212678767
4_-13,-41.626212678767
4_-12,-41.626212678767
4_-11,-41.626212678767
4_-10,-41.626212678767
4_-9,-41.626212678767
4_-8,-41.626212678767
4_-7,-41.626212678767
4_-6,-41.626212678767
4_-5,-41.626212678767
4_-4,-41.626212678767
4_-3,-41.626212678767
4_-2,-41.626212678767
4_-1,-41.626212678767
4_0,-41.626212678767
4_1,-41.626212678767
4_2,-41.626212678767
4_3,-41.626212678767
4_4,-41.626212678767
4_5,-41.626212678767
4_6,-41.626212678767
4_7,-41.626212678767
4_8,-41.626212678767
4_9,-41.626212678767
4_10,-41.626212678767
4_11,-41.626212678767
4_12,-41.626212678767
4_13,-41.626212678767
4_14,-41.626212678767
4_15,-41.626212678767
4_16,-41.626212678767
4_17,-41.626212678767
4_18,-41.626212678767
4_19,-41.626212678767
4_20,-41.626212678767
4_21,-41.626212678767
4_22,-41.626212678767
4_23,-41.626212678767
4_24,-41.626212678767
4_25,-41.626212678767
4_26,-41.626212678767
4_27,-41.626212678767
4_28,-41.626212678767
4_29,-41.626212678767
4_30,-41.626212678767
4_31,-41.626212678767
4_32,-41.626212678767
4_33,-41.626212678767
4_34,-41.626212678767
4_35,-41.626212678767
4_36,-41.626212678767
4_37,-41.626212678767
4_38,-41.626212678767
4_39,-41.626212678767
4_40,-41.626212678767
4_41,-41.626212678767
4_42,-41.626212678767
4_43,-41.626212678767
4_44,-41.626212678767
4_45,-41.626212678767
4_46,-41.626212678767
4_47,-41.626212678767
4_48,-41.626212678767
4_49,-41.626212678767
4_50,-41.626212678767
4_51,-41.626212678767
4_52,-41.626212678767
4_53,-41.626212678767
4_54,-41.626212678767
4_55,-41.626212678767
4_56,-41.626212678767
4_57,-41.626212678767
4_58,-41.626212678767
4_59,-41.626212678767
4_60,-41.626212678767
4_61,-41.626212678767
4_62,-41.626212678767
4_63,-41.626212678767
4_64,-41.626212678767
4_65,-41.626212678767
4_66,-41.626212678767
4_67,-41.626212678767
4_68,-41.626212678767
4_69,-41.626212678767
4_70,-41.626212678767
4_71,-41.626212678767
4_72,-41.626212678767
4_73,-41.626212678767
4_74,-41.626212678767
4_75,-41.626212678767
4_76,-41.626212678767
4_77,-41.626212678767
4_78,-41.626212678767
4_79,-41.626212678767
4_80,-41.626212678767
5_-80,-42.17912176041055
5_-79,-42.17912176041055
5_-78,-42.17912176041055
5_-77,-42.17912176041055
5_-76,-42.17912176041055
5_-75,-42.17912176041055
5_-74,-42.17912176041055
5_-73,-42.17912176041055
5_-72,-42.17912176041055
5_-71,-42.17912176041055
5_-70,-42.17912176041055
5_-69,-42.17912176041055
5_-68,-42.17912176041055
5_-67,-42.17912176041055
5_-66,-42.17912176041055
5_-65,-42.17912176041055
5_-64,-42.17912176041055
5_-63,-42.17912176041055
5_-62,-42.17912176041055
5_-61,-42.17912176041055
5_-60,-42.17912176041055
5_-59,-42.17912176041055
5_-58,-42.17912176041055
5_-57,-42.17912176041055
5_-56,-42.17912176041055
5_-55,-42.17912176041055
5_-54,-42.17912176041055
5_-53,-42.17912176041055
5_-52,-42.17912176041055
5_-51,-42.17912176041055
5_-50,-42.17912176041055
5_-49,-42.17912176041055
5_-48,-42.17912176041055
5_-47,-42.17912176041055
5_-46,-42.17912176041055
5_-45,-42.17912176041055
5_-44,-42.17912176041055
5_-43,-42.17912176041055
5_-42,-42.17912176041055
5_-41,-42.17912176041055
5_-40,-42.17912176041055
5_-39,-42.17912176041055
5_-38,-42.17912176041055
5_-37,-42.17912176041055
5_-36,-42.17912176041055
5_-35,-42.17912176041055
5_-34,-42.17912176041055
5_-33,-42.17912176041055
5_-32,-42.17912176041055
5_-31,-42.17912176041055
5_-30,-42.17912176041055
5_-29,-42.17912176041055
5_-28,-42.17912176041055
5_-27,-42.17912176041055
5_-26,-42.17912176041055
5_-25,-42.17912176041055
5_-24,-42.17912176041055
5_-23,-42.17912176041055
5_-22,-42.17912176041055
5_-21,-42.17912176041055
5_-20,-42.17912176041055
5_-19,-42.17912176041055
5_-18,-42.17912176041055
5_-17,-42.17912176041055
5_-16,-42.17912176041055
5_-15,-42.17912176041055
5_-14,-42.17912176041055
5_-13,-42.17912176041055
5_-12,-42.17912176041055
5_-11,-42.17912176041055
5_-10,-42.17912176041055
5_-9,-42.17912176041055
5_-8,-42.17912176041055
5_-7,-42.17912176041055
5_-6,-42.17912176041055
5_-5,-42.17912176041055
5_-4,-42.17912176041055
5_-3,-42.17912176041055
5_-2,-42.17912176041055
5_-1,-42.17912176041055
5_0,-42.17912176041055
5_1,-42.17912176041055
5_2,-42.17912176041055
5_3,-42.17912176041055
5_4,-42.17912176041055
5_5,-42.17912176041055
5_6,-42.17912176041055
5_7,-42.17912176041055
5_8,-42.17912176041055
5_9,-42.17912176041055
5_10,-42.17912176041055
5_11,-42.17912176041055
5_12,-42.17912176041055
5_13,-42.17912176041055
5_14,-42.17912176041055
5_15,-42.17912176041055
5_16,-42.17912176041055
5_17,-42.17912176041055
5_18,-42.17912176041055
5_19,-42.17912176041055
5_20,-42.17912176041055
5_21,-42.17912176041055
5_22,-42.17912176041055
5_23,-42.17912176041055
5_24,-42.17912176041055
5_25,-42.17912176041055
5_26,-42.17912176041055
5_27,-42.17912176041055
5_28,-42.17912176041055
5_29,-42.17912176041055
5_30,-42.17912176041055
5_31,-42.17912176041055
5_32,-42.17912176041055
5_33,-42.17912176041055
5_34,-42.17912176041055
5_35,-42.17912176041055
5_36,-42.17912176041055
5_37,-42.17912176041055
5_38,-42.17912176041055
5_39,-42.17912176041055
5_40,-42.17912176041055
5_41,-42.17912176041055
5_42,-42.17912176041055
5_43,-42.17912176041055
5_44,-42.17912176041055
5_45,-42.17912176041055
5_46,-42.17912176041055
5_47,-42.17912176041055
5_48,-42.17912176041055
5_49,-42.17912176041055
5_50,-42.17912176041055
5_51,-42.17912176041055
5_52,-42.17912176041055
5_53,-42.17912176041055
5_54,-42.17912176041055
5_55,-42.17912176041055
5_56,-42.17912176041055
5_57,-42.17912176041055
5_58,-42.17912176041055
5_59,-42.17912176041055
5_60,-42.17912176041055
5_61,-42.17912176041055
5_62,-42.17912176041055
5_63,-42.17912176041055
5_64,-42.17912176041055
5_65,-42.17912176041055
5_66,-42.17912176041055
5_67,-42.17912176041055
5_68,-42.17912176041055
5_69,-42.17912176041055
5_70,-42.17912176041055
5_71,-42.17912176041055
5_72,-42.17912176041055
5_73,-42.17912176041055
5_74,-42.17912176041055
5_75,-42.17912176041055
5_76,-42.17912176041055
5_77,-42.17912176041055
5_78,-42.17912176041055
5_79,-42.17912176041055
5_80,-42.17912176041055
6_-80,-42.7320308420541
6_-79,-42.7320308420541
6_-78,-42.7320308420541
6_-77,-42.7320308420541
6_-76,-42.7320308420541
6_-75,-42.7320308420541
6_-74,-42.7320308420541
6_-73,-42.7320308420541
6_-72,-42.7320308420541
6_-71,-42.7320308420541
6_-70,-42.7320308420541
6_-69,-42.7320308420541
6_-68,-42.7320308420541
6_-67,-42.7320308420541
6_-66,-42.7320308420541
6_-65,-42.7320308420541
6_-64,-42.7320308420541
6_-63,-42.7320308420541
6_-62,-42.7320308420541
6_-61,-42.7320308420541
6_-60,-42.7320308420541
6_-59,-42.7320308420541
6_-58,-42.7320308420541
6_-57,-42.7320308420541
6_-56,-42.7320308420541
6_-55,-42.7320308420541
6_-54,-42.7320308420541
6_-53,-42.7320308420541
6_-52,-42.7320308420541
6_-51,-42.7320308420541
6_-50,-42.7320308420541
6_-49,-42.7320308420541
6_-48,-42.7320308420541
6_-47,-42.7320308420541
6_-46,-42.7320308420541
6_-45,-42.7320308420541
6_-44,-42.7320308420541
6_-43,-42.7320308420541
6_-42,-42.7320308420541
6_-41,-42.7320308420541
6_-40,-42.7320308420541
6_-39,-42.7320308420541
6_-38,-42.7320308420541
6_-37,-42.7320308420541
6_-36,-42.7320308420541
6_-35,-42.7320308420541
6_-34,-42.7320308420541
6_-33,-42.7320308420541
6_-32,-42.7320308420541
6_-31,-42.7320308420541
6_-30,-42.7320308420541
6_-29,-42.7320308420541
6_-28,-42.7320308420541
6_-27,-42.7320308420541
6_-26,-42.7320308420541
6_-25,-42.7320308420541
6_-24,-42.7320308420541
6_-23,-42.7320308420541
6_-22,-42.7320308420541
6_-21,-42.7320308420541
6_-20,-42.7320308420541
6_-19,-42.7320308420541
6_-18,-42.7320308420541
6_-17,-42.7320308420541
6_-16,-42.7320308420541
6_-15,-42.7320308420541
6_-14,-42.7320308420541
6_-13,-42.7320308420541
6_-12,-42.7320308420541
6_-11,-42.7320308420541
6_-10,-42.7320308420541
6_-9,-42.7320308420541
6_-8,-42.7320308420541
6_-7,-42.7320308420541
6_-6,-42.7320308420541
6_-5,-42.7320308420541
6_-4,-42.7320308420541
6_-3,-42.7320308420541
6_-2,-42.7320308420541
