,0
4_-1,-7.628341031978854
4_0,-7.628341031978854
4_1,-7.628341031978854
4_2,-7.628341031978854
4_3,-7.628341031978854
4_4,-7.628341031978854
4_5,-7.628341031978854
4_6,-7.628341031978854
4_7,-7.628341031978854
4_8,-7.628341031978854
4_9,-7.628341031978854
4_10,-7.628341031978854
4_11,-7.628341031978854
4_12,-7.628341031978854
4_13,-7.628341031978854
4_14,-7.628341031978854
4_15,-7.628341031978854
4_16,-7.628341031978854
4_17,-7.628341031978854
4_18,-7.628341031978854
4_19,-7.628341031978854
4_20,-7.628341031978854
4_21,-7.628341031978854
4_22,-7.628341031978854
4_23,-7.628341031978854
4_24,-7.628341031978854
4_25,-7.628341031978854
4_26,-7.628341031978854
4_27,-7.628341031978854
4_28,-7.628341031978854
4_29,-7.628341031978854
4_30,-7.628341031978854
4_31,-7.628341031978854
4_32,-7.628341031978854
4_33,-7.628341031978854
4_34,-7.628341031978854
4_35,-7.628341031978854
4_36,-7.628341031978854
4_37,-7.628341031978854
4_38,-7.628341031978854
4_39,-7.628341031978854
4_40,-7.628341031978854
4_41,-7.628341031978854
4_42,-7.628341031978854
4_43,-7.628341031978854
4_44,-7.628341031978854
4_45,-7.628341031978854
4_46,-7.628341031978854
4_47,-7.628341031978854
4_48,-7.628341031978854
4_49,-7.628341031978854
4_50,-7.628341031978854
4_51,-7.628341031978854
4_52,-7.628341031978854
4_53,-7.628341031978854
4_54,-7.628341031978854
4_55,-7.628341031978854
4_56,-7.628341031978854
4_57,-7.628341031978854
4_58,-7.628341031978854
4_59,-7.628341031978854
4_60,-7.628341031978854
4_61,-7.628341031978854
4_62,-7.628341031978854
4_63,-7.628341031978854
4_64,-7.628341031978854
4_65,-7.628341031978854
4_66,-7.628341031978854
4_67,-7.628341031978854
4_68,-7.628341031978854
4_69,-7.628341031978854
4_70,-7.628341031978854
4_71,-7.628341031978854
4_72,-7.628341031978854
4_73,-7.628341031978854
4_74,-7.628341031978854
4_75,-7.628341031978854
4_76,-7.628341031978854
4_77,-7.628341031978854
4_78,-7.628341031978854
4_79,-7.628341031978854
4_80,-7.628341031978854
5_-80,-7.223511327671294
5_-79,-7.223511327671294
5_-78,-7.223511327671294
5_-77,-7.223511327671294
5_-76,-7.223511327671294
5_-75,-7.223511327671294
5_-74,-7.223511327671294
5_-73,-7.223511327671294
5_-72,-7.223511327671294
5_-71,-7.223511327671294
5_-70,-7.223511327671294
5_-69,-7.223511327671294
5_-68,-7.223511327671294
5_-67,-7.223511327671294
5_-66,-7.223511327671294
5_-65,-7.223511327671294
5_-64,-7.223511327671294
5_-63,-7.223511327671294
5_-62,-7.223511327671294
5_-61,-7.223511327671294
5_-60,-7.223511327671294
