,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
303,[9.38087847],[7.54085429],[5.70083012],[3.86080594],[2.02078177],[0.1807576],[-1.65926658],[-3.49929075],[-5.33931493],[-7.1793391],[-9.01936327],[-10.10130902],[-11.18325476],[-12.26520051],[-13.34714625],[-14.429092],[-15.51103774],[-16.59298349],[-17.67492923],[-18.75687498],[-19.83882072],[-20.23858808],[-20.63835543],[-21.03812279],[-21.43789014],[-21.8376575],[-22.23742486],[-22.63719221],[-23.03695957],[-23.43672692],[-23.83649428],[-24.16134774],[-24.4862012],[-24.81105466],[-25.13590813],[-25.46076159],[-25.78561505],[-26.11046851],[-26.43532197],[-26.76017543],[-27.08502889],[-27.32742217],[-27.56981544],[-27.81220871],[-28.05460198],[-28.29699526],[-28.53938853],[-28.7817818],[-29.02417507],[-29.26656835],[-29.50896162],[-30.14777671],[-30.7865918],[-31.42540689],[-32.06422198],[-32.70303707],[-33.34185216],[-33.98066725],[-34.61948234],[-35.25829743],[-35.89711252],[-35.59155788],[-35.28600323],[-34.98044858],[-34.67489393],[-34.36933929],[-34.06378464],[-33.75822999],[-33.45267535],[-33.1471207],[-32.84156605],[-32.85591116],[-32.87025626],[-32.88460136],[-32.89894647],[-32.91329157],[-32.92763668],[-32.94198178],[-32.95632688],[-32.97067199],[-32.98501709],[-33.06412735],[-33.14323761],[-33.22234787],[-33.30145813],[-33.38056838],[-33.45967864],[-33.5387889],[-33.61789916],[-33.69700942],[-33.77611968],[-33.75566654],[-33.73521341],[-33.71476028],[-33.69430715],[-33.67385401],[-33.65340088],[-33.63294775],[-33.61249462],[-33.59204148],[-33.57158835],[-33.25509664],[-32.93860493],[-32.62211322],[-32.30562151],[-31.9891298],[-31.67263808],[-31.35614637],[-31.03965466],[-30.72316295],[-30.40667124],[-30.09462185],[-29.78257245],[-29.47052306],[-29.15847367],[-28.84642427],[-28.53437488],[-28.22232548],[-27.91027609],[-27.5982267],[-27.2861773],[-26.97813523],[-26.67009315],[-26.36205108],[-26.05400901],[-25.74596693],[-25.43792486],[-25.12988278],[-24.82184071],[-24.51379864],[-24.20575656],[-23.75879546],[-23.31183437],[-22.86487327],[-22.41791217],[-21.97095107],[-21.52398997],[-21.07702888],[-20.63006778],[-20.18310668],[-19.73614558],[-18.66579667],[-17.59544776],[-16.52509885],[-15.45474994],[-14.38440103],[-13.31405212],[-12.24370321],[-11.1733543],[-10.10300539],[-9.03265648],[-7.19361715],[-5.35457781],[-3.51553847],[-1.67649913],[0.1625402],[2.00157954],[3.84061888],[5.67965822],[7.51869755],[9.35773689]
304,[8.98622672],[7.16463466],[5.34304259],[3.52145053],[1.69985846],[-0.1217336],[-1.94332567],[-3.76491773],[-5.5865098],[-7.40810186],[-9.22969393],[-9.98667898],[-10.74366404],[-11.50064909],[-12.25763414],[-13.0146192],[-13.77160425],[-14.52858931],[-15.28557436],[-16.04255941],[-16.79954447],[-17.46913185],[-18.13871923],[-18.80830662],[-19.477894],[-20.14748138],[-20.81706876],[-21.48665615],[-22.15624353],[-22.82583091],[-23.49541829],[-23.84082913],[-24.18623997],[-24.53165081],[-24.87706165],[-25.22247249],[-25.56788333],[-25.91329417],[-26.25870501],[-26.60411585],[-26.94952669],[-27.15223046],[-27.35493422],[-27.55763798],[-27.76034175],[-27.96304551],[-28.16574928],[-28.36845304],[-28.57115681],[-28.77386057],[-28.97656433],[-29.68240386],[-30.38824338],[-31.0940829],[-31.79992242],[-32.50576195],[-33.21160147],[-33.91744099],[-34.62328051],[-35.32912003],[-36.03495956],[-35.70020715],[-35.36545475],[-35.03070235],[-34.69594995],[-34.36119754],[-34.02644514],[-33.69169274],[-33.35694034],[-33.02218793],[-32.68743553],[-32.69517789],[-32.70292025],[-32.71066261],[-32.71840497],[-32.72614733],[-32.73388969],[-32.74163206],[-32.74937442],[-32.75711678],[-32.76485914],[-32.77959811],[-32.79433709],[-32.80907606],[-32.82381504],[-32.83855401],[-32.85329299],[-32.86803196],[-32.88277094],[-32.89750992],[-32.91224889],[-33.05844406],[-33.20463923],[-33.35083439],[-33.49702956],[-33.64322473],[-33.78941989],[-33.93561506],[-34.08181023],[-34.2280054],[-34.37420056],[-33.82864361],[-33.28308665],[-32.73752969],[-32.19197274],[-31.64641578],[-31.10085882],[-30.55530186],[-30.00974491],[-29.46418795],[-28.91863099],[-28.6553491],[-28.3920672],[-28.1287853],[-27.8655034],[-27.6022215],[-27.3389396],[-27.07565771],[-26.81237581],[-26.54909391],[-26.28581201],[-26.04406158],[-25.80231116],[-25.56056073],[-25.3188103],[-25.07705988],[-24.83530945],[-24.59355902],[-24.3518086],[-24.11005817],[-23.86830774],[-23.17675867],[-22.48520959],[-21.79366051],[-21.10211143],[-20.41056235],[-19.71901328],[-19.0274642],[-18.33591512],[-17.64436604],[-16.95281696],[-16.18110426],[-15.40939155],[-14.63767884],[-13.86596614],[-13.09425343],[-12.32254072],[-11.55082802],[-10.77911531],[-10.0074026],[-9.2356899],[-7.41610733],[-5.59652477],[-3.77694221],[-1.95735964],[-0.13777708],[1.68180549],[3.50138805],[5.32097061],[7.14055318],[8.96013574]
305,[8.19126696],[6.52325584],[4.85524473],[3.18723361],[1.51922249],[-0.14878862],[-1.81679974],[-3.48481086],[-5.15282197],[-6.82083309],[-8.48884421],[-9.42764701],[-10.36644981],[-11.30525261],[-12.24405541],[-13.18285821],[-14.12166101],[-15.06046381],[-15.99926661],[-16.93806941],[-17.87687221],[-18.49386085],[-19.11084948],[-19.72783812],[-20.34482676],[-20.9618154],[-21.57880403],[-22.19579267],[-22.81278131],[-23.42976994],[-24.04675858],[-24.29123901],[-24.53571943],[-24.78019986],[-25.02468028],[-25.26916071],[-25.51364114],[-25.75812156],[-26.00260199],[-26.24708241],[-26.49156284],[-26.6163577],[-26.74115257],[-26.86594743],[-26.9907423],[-27.11553716],[-27.24033203],[-27.36512689],[-27.48992176],[-27.61471662],[-27.73951149],[-28.35397928],[-28.96844708],[-29.58291487],[-30.19738267],[-30.81185046],[-31.42631826],[-32.04078605],[-32.65525385],[-33.26972164],[-33.88418944],[-33.76769432],[-33.65119919],[-33.53470407],[-33.41820895],[-33.30171382],[-33.1852187],[-33.06872358],[-32.95222845],[-32.83573333],[-32.71923821],[-32.67783332],[-32.63642842],[-32.59502353],[-32.55361864],[-32.51221375],[-32.47080886],[-32.42940397],[-32.38799907],[-32.34659418],[-32.30518929],[-32.35736694],[-32.40954458],[-32.46172223],[-32.51389987],[-32.56607752],[-32.61825516],[-32.67043281],[-32.72261046],[-32.7747881],[-32.82696575],[-32.85867072],[-32.8903757],[-32.92208068],[-32.95378566],[-32.98549063],[-33.01719561],[-33.04890059],[-33.08060557],[-33.11231055],[-33.14401552],[-32.64953195],[-32.15504837],[-31.6605648],[-31.16608122],[-30.67159764],[-30.17711407],[-29.68263049],[-29.18814692],[-28.69366334],[-28.19917976],[-27.99622064],[-27.79326152],[-27.5903024],[-27.38734328],[-27.18438416],[-26.98142504],[-26.77846592],[-26.5755068],[-26.37254768],[-26.16958856],[-25.97210501],[-25.77462147],[-25.57713792],[-25.37965438],[-25.18217083],[-24.98468729],[-24.78720374],[-24.5897202],[-24.39223665],[-24.19475311],[-23.56262765],[-22.93050219],[-22.29837674],[-21.66625128],[-21.03412583],[-20.40200037],[-19.76987492],[-19.13774946],[-18.505624],[-17.87349855],[-16.93387332],[-15.99424808],[-15.05462285],[-14.11499762],[-13.17537239],[-12.23574715],[-11.29612192],[-10.35649669],[-9.41687146],[-8.47724622],[-6.81326813],[-5.14929004],[-3.48531195],[-1.82133386],[-0.15735577],[1.50662233],[3.17060042],[4.83457851],[6.4985566],[8.16253469]
306,[7.3963072],[5.88187703],[4.36744686],[2.85301669],[1.33858652],[-0.17584365],[-1.69027381],[-3.20470398],[-4.71913415],[-6.23356432],[-7.74799449],[-8.86861504],[-9.98923558],[-11.10985613],[-12.23047667],[-13.35109722],[-14.47171777],[-15.59233831],[-16.71295886],[-17.83357941],[-18.95419995],[-19.51858985],[-20.08297974],[-20.64736963],[-21.21175952],[-21.77614941],[-22.3405393],[-22.90492919],[-23.46931908],[-24.03370898],[-24.59809887],[-24.74164888],[-24.88519889],[-25.0287489],[-25.17229892],[-25.31584893],[-25.45939894],[-25.60294895],[-25.74649896],[-25.89004898],[-26.03359899],[-26.08048495],[-26.12737092],[-26.17425688],[-26.22114285],[-26.26802881],[-26.31491478],[-26.36180075],[-26.40868671],[-26.45557268],[-26.50245864],[-27.02555471],[-27.54865078],[-28.07174685],[-28.59484291],[-29.11793898],[-29.64103505],[-30.16413112],[-30.68722719],[-31.21032325],[-31.73341932],[-31.83518148],[-31.93694364],[-32.03870579],[-32.14046795],[-32.2422301],[-32.34399226],[-32.44575442],[-32.54751657],[-32.64927873],[-32.75104089],[-32.66048874],[-32.5699366],[-32.47938445],[-32.38883231],[-32.29828016],[-32.20772802],[-32.11717588],[-32.02662373],[-31.93607159],[-31.84551944],[-31.93513576],[-32.02475207],[-32.11436839],[-32.20398471],[-32.29360102],[-32.38321734],[-32.47283365],[-32.56244997],[-32.65206629],[-32.7416826],[-32.65889739],[-32.57611218],[-32.49332697],[-32.41054175],[-32.32775654],[-32.24497133],[-32.16218612],[-32.07940091],[-31.99661569],[-31.91383048],[-31.47042029],[-31.02701009],[-30.5835999],[-30.1401897],[-29.69677951],[-29.25336931],[-28.80995912],[-28.36654892],[-27.92313873],[-27.47972853],[-27.33709219],[-27.19445585],[-27.05181951],[-26.90918316],[-26.76654682],[-26.62391048],[-26.48127414],[-26.33863779],[-26.19600145],[-26.05336511],[-25.90014844],[-25.74693178],[-25.59371512],[-25.44049845],[-25.28728179],[-25.13406512],[-24.98084846],[-24.8276318],[-24.67441513],[-24.52119847],[-23.94849663],[-23.3757948],[-22.80309297],[-22.23039114],[-21.6576893],[-21.08498747],[-20.51228564],[-19.9395838],[-19.36688197],[-18.79418014],[-17.68664238],[-16.57910462],[-15.47156686],[-14.3640291],[-13.25649134],[-12.14895358],[-11.04141583],[-9.93387807],[-8.82634031],[-7.71880255],[-6.21042893],[-4.70205531],[-3.19368169],[-1.68530807],[-0.17693445],[1.33143917],[2.83981279],[4.34818641],[5.85656003],[7.36493365]
307,[6.04855498],[5.12496682],[4.20137866],[3.2777905],[2.35420233],[1.43061417],[0.50702601],[-0.41656215],[-1.34015032],[-2.26373848],[-3.18732664],[-4.43482935],[-5.68233207],[-6.92983478],[-8.17733749],[-9.42484021],[-10.67234292],[-11.91984563],[-13.16734835],[-14.41485106],[-15.66235377],[-16.42472938],[-17.18710499],[-17.94948059],[-18.7118562],[-19.47423181],[-20.23660741],[-20.99898302],[-21.76135863],[-22.52373423],[-23.28610984],[-23.52392765],[-23.76174546],[-23.99956326],[-24.23738107],[-24.47519888],[-24.71301669],[-24.9508345],[-25.1886523],[-25.42647011],[-25.66428792],[-25.71049714],[-25.75670635],[-25.80291557],[-25.84912478],[-25.895334],[-25.94154322],[-25.98775243],[-26.03396165],[-26.08017086],[-26.12638008],[-26.51152763],[-26.89667519],[-27.28182274],[-27.6669703],[-28.05211785],[-28.43726541],[-28.82241296],[-29.20756052],[-29.59270807],[-29.97785563],[-30.16486094],[-30.35186626],[-30.53887158],[-30.7258769],[-30.91288221],[-31.09988753],[-31.28689285],[-31.47389817],[-31.66090348],[-31.8479088],[-31.79409798],[-31.74028715],[-31.68647632],[-31.6326655],[-31.57885467],[-31.52504385],[-31.47123302],[-31.4174222],[-31.36361137],[-31.30980055],[-31.39238539],[-31.47497023],[-31.55755507],[-31.64013992],[-31.72272476],[-31.8053096],[-31.88789445],[-31.97047929],[-32.05306413],[-32.13564897],[-31.91527049],[-31.69489201],[-31.47451353],[-31.25413505],[-31.03375657],[-30.81337809],[-30.5929996],[-30.37262112],[-30.15224264],[-29.93186416],[-29.59174379],[-29.25162342],[-28.91150305],[-28.57138268],[-28.23126232],[-27.89114195],[-27.55102158],[-27.21090121],[-26.87078084],[-26.53066047],[-26.40599468],[-26.28132889],[-26.1566631],[-26.03199731],[-25.90733152],[-25.78266573],[-25.65799994],[-25.53333415],[-25.40866836],[-25.28400257],[-25.07476849],[-24.86553441],[-24.65630033],[-24.44706625],[-24.23783217],[-24.02859809],[-23.81936401],[-23.61012993],[-23.40089585],[-23.19166178],[-22.4393166],[-21.68697143],[-20.93462626],[-20.18228108],[-19.42993591],[-18.67759074],[-17.92524556],[-17.17290039],[-16.42055522],[-15.66821004],[-14.41895994],[-13.16970983],[-11.92045973],[-10.67120962],[-9.42195951],[-8.17270941],[-6.9234593],[-5.6742092],[-4.42495909],[-3.17570899],[-2.25661923],[-1.33752946],[-0.4184397],[0.50065006],[1.41973982],[2.33882958],[3.25791934],[4.17700911],[5.09609887],[6.01518863]
308,[4.70080277],[4.36805661],[4.03531045],[3.7025643],[3.36981814],[3.03707199],[2.70432583],[2.37157967],[2.03883352],[1.70608736],[1.37334121],[-0.00104367],[-1.37542855],[-2.74981343],[-4.12419831],[-5.49858319],[-6.87296807],[-8.24735295],[-9.62173783],[-10.99612271],[-12.37050759],[-13.33086891],[-14.29123024],[-15.25159156],[-16.21195288],[-17.1723142],[-18.13267552],[-19.09303685],[-20.05339817],[-21.01375949],[-21.97412081],[-22.30620642],[-22.63829202],[-22.97037763],[-23.30246323],[-23.63454883],[-23.96663444],[-24.29872004],[-24.63080564],[-24.96289125],[-25.29497685],[-25.34050932],[-25.38604178],[-25.43157425],[-25.47710672],[-25.52263918],[-25.56817165],[-25.61370412],[-25.65923658],[-25.70476905],[-25.75030152],[-25.99750056],[-26.2446996],[-26.49189864],[-26.73909768],[-26.98629672],[-27.23349577],[-27.48069481],[-27.72789385],[-27.97509289],[-28.22229193],[-28.49454041],[-28.76678889],[-29.03903737],[-29.31128585],[-29.58353432],[-29.8557828],[-30.12803128],[-30.40027976],[-30.67252824],[-30.94477672],[-30.92770721],[-30.9106377],[-30.8935682],[-30.87649869],[-30.85942918],[-30.84235968],[-30.82529017],[-30.80822066],[-30.79115116],[-30.77408165],[-30.84963502],[-30.92518839],[-31.00074176],[-31.07629513],[-31.1518485],[-31.22740187],[-31.30295524],[-31.37850861],[-31.45406197],[-31.52961534],[-31.17164359],[-30.81367184],[-30.45570009],[-30.09772834],[-29.73975659],[-29.38178484],[-29.02381309],[-28.66584134],[-28.30786959],[-27.94989784],[-27.7130673],[-27.47623675],[-27.23940621],[-27.00257567],[-26.76574512],[-26.52891458],[-26.29208404],[-26.05525349],[-25.81842295],[-25.58159241],[-25.47489717],[-25.36820193],[-25.26150669],[-25.15481146],[-25.04811622],[-24.94142098],[-24.83472574],[-24.7280305],[-24.62133526],[-24.51464003],[-24.24938853],[-23.98413704],[-23.71888554],[-23.45363405],[-23.18838255],[-22.92313106],[-22.65787957],[-22.39262807],[-22.12737658],[-21.86212508],[-20.93013657],[-19.99814806],[-19.06615954],[-18.13417103],[-17.20218252],[-16.270194],[-15.33820549],[-14.40621697],[-13.47422846],[-12.54223995],[-11.1512775],[-9.76031504],[-8.36935259],[-6.97839014],[-5.58742769],[-4.19646523],[-2.80550278],[-1.41454033],[-0.02357788],[1.36738458],[1.69719048],[2.02699638],[2.35680229],[2.68660819],[3.0164141],[3.34622],[3.6760259],[4.00583181],[4.33563771],[4.66544361]
309,[2.46139307],[2.51892782],[2.57646257],[2.63399732],[2.69153207],[2.74906682],[2.80660156],[2.86413631],[2.92167106],[2.97920581],[3.03674056],[1.49568618],[-0.04536819],[-1.58642257],[-3.12747694],[-4.66853131],[-6.20958569],[-7.75064006],[-9.29169444],[-10.83274881],[-12.37380318],[-12.99022118],[-13.60663917],[-14.22305716],[-14.83947515],[-15.45589315],[-16.07231114],[-16.68872913],[-17.30514712],[-17.92156512],[-18.53798311],[-19.10828497],[-19.67858682],[-20.24888868],[-20.81919054],[-21.3894924],[-21.95979426],[-22.53009612],[-23.10039797],[-23.67069983],[-24.24100169],[-24.2272347],[-24.2134677],[-24.19970071],[-24.18593372],[-24.17216672],[-24.15839973],[-24.14463274],[-24.13086574],[-24.11709875],[-24.10333176],[-24.32302623],[-24.54272071],[-24.76241518],[-24.98210965],[-25.20180413],[-25.4214986],[-25.64119307],[-25.86088755],[-26.08058202],[-26.3002765],[-26.55504744],[-26.80981838],[-27.06458933],[-27.31936027],[-27.57413122],[-27.82890216],[-28.0836731],[-28.33844405],[-28.59321499],[-28.84798594],[-28.87070107],[-28.8934162],[-28.91613133],[-28.93884646],[-28.9615616],[-28.98427673],[-29.00699186],[-29.02970699],[-29.05242212],[-29.07513725],[-29.10369998],[-29.1322627],[-29.16082542],[-29.18938814],[-29.21795086],[-29.24651358],[-29.2750763],[-29.30363902],[-29.33220174],[-29.36076446],[-29.04806208],[-28.73535969],[-28.4226573],[-28.10995491],[-27.79725252],[-27.48455013],[-27.17184774],[-26.85914535],[-26.54644296],[-26.23374057],[-26.00603331],[-25.77832606],[-25.5506188],[-25.32291155],[-25.09520429],[-24.86749703],[-24.63978978],[-24.41208252],[-24.18437526],[-23.95666801],[-23.93478144],[-23.91289488],[-23.89100831],[-23.86912175],[-23.84723518],[-23.82534862],[-23.80346205],[-23.78157548],[-23.75968892],[-23.73780235],[-23.2193134],[-22.70082446],[-22.18233551],[-21.66384656],[-21.14535761],[-20.62686866],[-20.10837971],[-19.58989076],[-19.07140181],[-18.55291286],[-17.9425846],[-17.33225633],[-16.72192807],[-16.11159981],[-15.50127154],[-14.89094328],[-14.28061502],[-13.67028676],[-13.05995849],[-12.44963023],[-10.90116033],[-9.35269044],[-7.80422054],[-6.25575065],[-4.70728075],[-3.15881086],[-1.61034096],[-0.06187106],[1.48659883],[3.03506873],[2.97406871],[2.91306869],[2.85206867],[2.79106865],[2.73006863],[2.66906861],[2.60806859],[2.54706857],[2.48606856],[2.42506854]
310,[0.22198338],[0.66979904],[1.11761469],[1.56543034],[2.01324599],[2.46106164],[2.9088773],[3.35669295],[3.8045086],[4.25232425],[4.70013991],[2.99241604],[1.28469217],[-0.4230317],[-2.13075557],[-3.83847944],[-5.5462033],[-7.25392717],[-8.96165104],[-10.66937491],[-12.37709878],[-12.64957344],[-12.9220481],[-13.19452276],[-13.46699743],[-13.73947209],[-14.01194675],[-14.28442141],[-14.55689608],[-14.82937074],[-15.1018454],[-15.91036351],[-16.71888163],[-17.52739974],[-18.33591785],[-19.14443597],[-19.95295408],[-20.76147219],[-21.5699903],[-22.37850842],[-23.18702653],[-23.11396008],[-23.04089362],[-22.96782717],[-22.89476072],[-22.82169426],[-22.74862781],[-22.67556136],[-22.60249491],[-22.52942845],[-22.456362],[-22.64855191],[-22.84074181],[-23.03293172],[-23.22512162],[-23.41731153],[-23.60950144],[-23.80169134],[-23.99388125],[-24.18607115],[-24.37826106],[-24.61555447],[-24.85284788],[-25.09014129],[-25.3274347],[-25.56472811],[-25.80202152],[-26.03931493],[-26.27660834],[-26.51390175],[-26.75119516],[-26.81369493],[-26.8761947],[-26.93869447],[-27.00119424],[-27.06369401],[-27.12619378],[-27.18869355],[-27.25119332],[-27.31369309],[-27.37619286],[-27.35776493],[-27.339337],[-27.32090908],[-27.30248115],[-27.28405322],[-27.26562529],[-27.24719737],[-27.22876944],[-27.21034151],[-27.19191359],[-26.92448056],[-26.65704753],[-26.3896145],[-26.12218147],[-25.85474844],[-25.58731542],[-25.31988239],[-25.05244936],[-24.78501633],[-24.5175833],[-24.29899933],[-24.08041536],[-23.86183139],[-23.64324742],[-23.42466345],[-23.20607948],[-22.98749551],[-22.76891154],[-22.55032757],[-22.3317436],[-22.39466571],[-22.45758782],[-22.52050993],[-22.58343204],[-22.64635414],[-22.70927625],[-22.77219836],[-22.83512047],[-22.89804257],[-22.96096468],[-22.18923828],[-21.41751187],[-20.64578547],[-19.87405906],[-19.10233266],[-18.33060626],[-17.55887985],[-16.78715345],[-16.01542704],[-15.24370064],[-14.95503262],[-14.66636461],[-14.3776966],[-14.08902859],[-13.80036057],[-13.51169256],[-13.22302455],[-12.93435654],[-12.64568852],[-12.35702051],[-10.65104317],[-8.94506583],[-7.23908849],[-5.53311116],[-3.82713382],[-2.12115648],[-0.41517914],[1.2907982],[2.99677554],[4.70275288],[4.25094693],[3.79914099],[3.34733505],[2.89552911],[2.44372317],[1.99191723],[1.54011128],[1.08830534],[0.6364994],[0.18469346]
311,[-4.11742361],[-3.24078136],[-2.36413911],[-1.48749686],[-0.61085461],[0.26578764],[1.14242989],[2.01907214],[2.8957144],[3.77235665],[4.6489989],[3.56222572],[2.47545254],[1.38867936],[0.30190618],[-0.784867],[-1.87164018],[-2.95841335],[-4.04518653],[-5.13195971],[-6.21873289],[-6.87820618],[-7.53767947],[-8.19715276],[-8.85662605],[-9.51609933],[-10.17557262],[-10.83504591],[-11.4945192],[-12.15399249],[-12.81346578],[-13.61254942],[-14.41163306],[-15.21071671],[-16.00980035],[-16.80888399],[-17.60796764],[-18.40705128],[-19.20613493],[-20.00521857],[-20.80430221],[-20.76255951],[-20.72081681],[-20.67907411],[-20.63733141],[-20.59558871],[-20.55384601],[-20.51210331],[-20.47036061],[-20.4286179],[-20.3868752],[-20.52317718],[-20.65947916],[-20.79578113],[-20.93208311],[-21.06838509],[-21.20468706],[-21.34098904],[-21.47729101],[-21.61359299],[-21.74989497],[-21.95482568],[-22.15975638],[-22.36468709],[-22.5696178],[-22.77454851],[-22.97947922],[-23.18440993],[-23.38934064],[-23.59427134],[-23.79920205],[-23.85265745],[-23.90611285],[-23.95956825],[-24.01302365],[-24.06647905],[-24.11993445],[-24.17338985],[-24.22684525],[-24.28030065],[-24.33375605],[-24.28556924],[-24.23738243],[-24.18919562],[-24.14100881],[-24.092822],[-24.04463519],[-23.99644838],[-23.94826157],[-23.90007476],[-23.85188795],[-23.68888286],[-23.52587778],[-23.3628727],[-23.19986762],[-23.03686253],[-22.87385745],[-22.71085237],[-22.54784729],[-22.38484221],[-22.22183712],[-22.03107913],[-21.84032114],[-21.64956315],[-21.45880516],[-21.26804716],[-21.07728917],[-20.88653118],[-20.69577319],[-20.5050152],[-20.31425721],[-20.36147148],[-20.40868576],[-20.45590004],[-20.50311432],[-20.5503286],[-20.59754288],[-20.64475716],[-20.69197144],[-20.73918572],[-20.78639999],[-19.98480112],[-19.18320225],[-18.38160338],[-17.58000451],[-16.77840563],[-15.97680676],[-15.17520789],[-14.37360902],[-13.57201014],[-12.77041127],[-12.11437445],[-11.45833763],[-10.80230081],[-10.146264],[-9.49022718],[-8.83419036],[-8.17815354],[-7.52211672],[-6.8660799],[-6.21004308],[-5.12371867],[-4.03739426],[-2.95106985],[-1.86474544],[-0.77842103],[0.30790338],[1.39422779],[2.4805522],[3.56687661],[4.65320102],[3.77278192],[2.89236282],[2.01194373],[1.13152463],[0.25110553],[-0.62931356],[-1.50973266],[-2.39015176],[-3.27057085],[-4.15098995]
312,[-8.45683061],[-7.15136176],[-5.84589291],[-4.54042406],[-3.23495521],[-1.92948636],[-0.62401751],[0.68145134],[1.98692019],[3.29238904],[4.59785789],[4.1320354],[3.66621291],[3.20039042],[2.73456793],[2.26874544],[1.80292295],[1.33710046],[0.87127797],[0.40545548],[-0.06036701],[-1.10683892],[-2.15331084],[-3.19978275],[-4.24625466],[-5.29272658],[-6.33919849],[-7.38567041],[-8.43214232],[-9.47861424],[-10.52508615],[-11.31473533],[-12.1043845],[-12.89403367],[-13.68368285],[-14.47333202],[-15.2629812],[-16.05263037],[-16.84227955],[-17.63192872],[-18.4215779],[-18.41115895],[-18.40074],[-18.39032105],[-18.3799021],[-18.36948315],[-18.3590642],[-18.34864525],[-18.33822631],[-18.32780736],[-18.31738841],[-18.39780245],[-18.4782165],[-18.55863055],[-18.63904459],[-18.71945864],[-18.79987269],[-18.88028673],[-18.96070078],[-19.04111483],[-19.12152887],[-19.29409688],[-19.46666489],[-19.6392329],[-19.8118009],[-19.98436891],[-20.15693692],[-20.32950493],[-20.50207293],[-20.67464094],[-20.84720895],[-20.89161998],[-20.93603101],[-20.98044204],[-21.02485307],[-21.0692641],[-21.11367513],[-21.15808616],[-21.20249719],[-21.24690822],[-21.29131925],[-21.21337356],[-21.13542786],[-21.05748217],[-20.97953648],[-20.90159078],[-20.82364509],[-20.74569939],[-20.6677537],[-20.589808],[-20.51186231],[-20.45328517],[-20.39470803],[-20.3361309],[-20.27755376],[-20.21897663],[-20.16039949],[-20.10182235],[-20.04324522],[-19.98466808],[-19.92609094],[-19.76315893],[-19.60022692],[-19.4372949],[-19.27436289],[-19.11143088],[-18.94849886],[-18.78556685],[-18.62263483],[-18.45970282],[-18.29677081],[-18.32827726],[-18.35978371],[-18.39129016],[-18.42279661],[-18.45430306],[-18.48580951],[-18.51731596],[-18.54882241],[-18.58032886],[-18.61183531],[-17.78036397],[-16.94889263],[-16.11742129],[-15.28594995],[-14.45447861],[-13.62300727],[-12.79153593],[-11.96006459],[-11.12859325],[-10.29712191],[-9.27371628],[-8.25031066],[-7.22690503],[-6.20349941],[-5.18009378],[-4.15668815],[-3.13328253],[-2.1098769],[-1.08647128],[-0.06306565],[0.40360583],[0.87027731],[1.33694879],[1.80362027],[2.27029175],[2.73696323],[3.20363471],[3.67030619],[4.13697768],[4.60364916],[3.29461691],[1.98558465],[0.6765524],[-0.63247985],[-1.9415121],[-3.25054435],[-4.5595766],[-5.86860885],[-7.1776411],[-8.48667336]
